Fish ID,Drift ID,Species Code,Fork Length (mm),Total Length (mm),Length (cm),Tag ID,Gear Type,Station .,Angler ID,Depth Released (ft),Lat Released (DD),Lon Released (DD),Sex,Condition 0,Condition 1,Condition 2,Condition 3,Condition 4,Condition 5,Condition 6,Condition 7,Condition 8,All Conditions,Retained,Recapture,Comments,GPS Waypoint,waypoint_link
175,ANM0716252102,BLU,338,,,,FLY,6,A1010,75,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071625_
176,ANM0716252102,BLU,334,,,47402,FLY,6,A1010,75,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071625_
179,ANM0716252103,BWN,405,,,47401,BAR,2,A958,102,37.091776,-122.323915,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,"Previous caudal damage, Stomach out of mouth",1917,071625_1917
180,ANM0716252103,BWN,390,,,47400,FLY,9,A1022,102,37.091896,-122.323935,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"Stomach in mouth, Previous dorsal damage",1918,071625_1918
181,ANM0716252103,BLU,290,,,,FLY,6,A1010,102,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,Anal protrusion,,071625_
182,ANM0716252103,BWN,341,,,,BAT,11,A500,102,37.092163,-122.323716,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,"Dropped on deck, Stomach in mouth",1919,071625_1919
183,ANM0716252103,BLU,317,,,,FLY,8,A1021,102,37.092182,-122.323694,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,1920,071625_1920
184,ANM0716252103,GPR,259,,,,FLY,8,A1021,102,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach out of mouth,,071625_
185,ANM0716252103,BWN,378,,,,BAT,13,A905,102,37.092232,-122.323634,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,"Stomach in mouth, anal protrustion",1921,071625_1921
186,ANM0716252103,VER,301,,,,BAT,13,A905,102,37.092286,-122.323624,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,"Stomach in mouth, popeye",1922,071625_1922
187,ANM0716252103,BLU,302,,,,BAR,4,S038,102,37.092343,-122.323616,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,1923,071625_1923
188,ANM0716252103,BWN,386,,,47375,BAR,3,A593,102,37.092371,-122.32361,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,1924,071625_1924
189,ANM0716252103,BWN,345,,,,BAT,11,A500,102,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach out of mouth,,071625_
190,ANM0716252103,BLU,369,,,,BAT,12,A906,102,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071625_
191,ANM0716252103,BLU,287,,,,BAR,4,S038,102,37.092557,-122.323611,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,1925,071625_1925
192,ANM0716252103,BWN,344,,,,BAR,1,A608,102,37.09259,-122.323609,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,1926,071625_1926
193,ANM0716252103,BLU,327,,,,BAR,4,S038,102,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071625_
194,ANM0716252103,GPR,282,,,,BAR,1,A608,102,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,"Stomach in mouth, popeye",,071625_
195,ANM0716252103,BLU,359,374,,47376,FLY,8,A1021,102,37.092644,-122.323483,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,1927,071625_1927
196,ANM0716252103,BLU,285,,,,BAT,12,A906,81,37.092688,-122.323308,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,1928,071625_1928
197,ANM0716252103,BLU,345,,,,BAT,12,A906,81,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071625_
198,ANM0716252103,GPR,291,,,,FLY,6,A1010,81,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,"Stomach in mouth, Popeye",,071625_
199,ANM0716252103,GPR,316,,,,BAT,11,A500,81,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,"Stomach in mouth, Anal protrusion",,071625_
200,ANM0716252103,BLU,254,,,,BAR,1,A608,81,37.092761,-122.323208,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,1929,071625_1929
201,ANM0716252103,BLU,259,276,,,BAR,4,S038,81,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071625_
202,ANM0716252103,CPR,309,,,47377,BAR,1,A608,81,37.092783,-122.323179,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,1930,071625_1930
203,ANM0716252103,BWN,352,,,47378,BAT,13,A905,81,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,,071625_
204,ANM0716252103,BWN,375,,,47379,FLY,9,A1022,81,37.092849,-122.323056,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,1931,071625_1931
205,ANM0716252103,BLU,266,,,,BAR,3,A593,81,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071625_
206,ANM0716252103,BLU,277,,,,BAR,3,A593,81,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071625_
207,ANM0716252103,BWN,316,,,,BAR,4,S038,81,37.092897,-122.322947,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,1932,071625_1932
208,ANM0716252103,BWN,355,,,,BAT,12,A906,81,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach out of mouth,,071625_
209,ANM0716252103,VER,322,,,,BAR,1,A608,81,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,,071625_
210,ANM0716252103,LCD,671,,,47382,BAT,12,A906,81,,,F,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071625_
211,ANM0716252103,VER,476,,,47383,FLY,9,A1022,81,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,,071625_
212,ANM0716251901,VER,255,,,,FLY,8,A1021,103,37.090871,-122.329453,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Popeye,1935,071625_1935
213,ANM0716251901,VER,307,,,,FLY,9,A1022,103,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Popeye,,071625_
214,ANM0716251901,CPR,366,,,47384,BAT,12,A906,103,37.091175,-122.32946,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,1936,071625_1936
215,ANM0716251901,BWN,415,,,,FLY,7,A945,103,37.091254,-122.329463,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,1937,071625_1937
216,ANM0716251901,LCD,588,,,47385,BAR,3,A593,103,37.091303,-122.329474,F,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,1938,071625_1938
217,ANM0716251901,CPR,437,,,47386,BAR,1,A608,103,37.091364,-122.329445,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,1939,071625_1939
218,ANM0716251901,VER,329,,,,FLY,8,A1021,103,37.091397,-122.329417,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,"Popeye, Stomach in mouth",1940,071625_1940
219,ANM0716251901,GPR,322,,,,FLY,7,A945,103,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,,071625_
220,ANM0716251901,CPR,437,,,47387,BAT,14,A870,103,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071625_
221,ANM0716251901,GPR,306,,,,BAT,12,A906,103,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,,071625_
222,ANM0716251901,GPR,299,,,,BAR,2,A958,103,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,,071625_
223,ANM0716251901,GPR,304,,,,FLY,6,A1010,103,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,,071625_
1,ANM0715251401,BWN,390,,,47300,BAR,1,A441,59,37.106963,-122.347218,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,1663,071525_1663
2,ANM0715251401,BWN,362,,,47301,BAT,12,A939,59,37.107039,-122.347301,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,1664,071525_1664
3,ANM0715251401,GPR,270,,,,BAR,3,A682,59,37.107165,-122.347307,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,1665,071525_1665
4,ANM0715251401,GPR,314,,,47302,BAR,4,A758,59,37.107333,-122.347371,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,1666,071525_1666
5,ANM0715251401,GPR,330,,,,BAT,12,A939,59,37.107605,-122.347597,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,"Stomach in mouth, anal protrusion",1667,071525_1667
6,ANM0715251401,GPR,317,,,,BAR,2,A387,59,37.107758,-122.34769,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,"Stomach in mouth, previous dorsal damage",1668,071525_1668
7,ANM0715251401,GPR,246,,,,FLY,7,A1018,59,37.107821,-122.347739,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach out of mouth,1669,071525_1669
8,ANM0715251401,GPR,212,,,,BAT,12,A939,59,37.107879,-122.347778,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,1670,071525_1670
9,ANM0715251401,LCD,625,,,47303,BAR,4,A758,59,37.107923,-122.347819,F,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,1671,071525_1671
10,ANM0715251401,KGL,326,,,47304,BAT,14,A572,59,37.108024,-122.347904,F,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,1672,071525_1672
11,ANM0715251401,BLU,312,325,,,BAR,4,A758,59,37.108128,-122.347974,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,1673,071525_1673
12,ANM0715251401,BLA,298,,,47305,BAR,2,A387,59,37.108173,-122.348005,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,1674,071525_1674
13,ANM0715251401,BLU,285,309,,,FLY,9,A993,59,37.108241,-122.348047,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,1675,071525_1675
14,ANM0715251401,BLU,305,326,,47306,FLY,9,A993,59,37.108287,-122.348067,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,1676,071525_1676
15,ANM0715251401,BLU,359,,,,BAR,4,A758,59,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071525_
16,ANM0715251401,BLU,332,,,,FLY,8,A1011,59,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071525_
17,ANM0715251401,BLU,377,,,,FLY,8,A1011,59,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071525_
18,ANM0715251401,BLA,320,,,,BAT,11,A1015,59,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,,071525_
19,ANM0715251401,BLU,357,,,,FLY,9,A993,59,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071525_
20,ANM0715251401,BLU,324,,,,BAR,4,A758,59,37.108432,-122.348174,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,1677,071525_1677
21,ANM0716252201,BWN,341,,,,BAR,3,A593,73,37.095672,-122.31623,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"Dropped on deck, stomach in mouth",1848,071625_1848
22,ANM0716252201,GPR,292,,,47362,BAR,3,A593,38,37.096304,-122.316221,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Popeye,1849,071625_1849
23,ANM0716252202,YTL,155,,,,FLY,8,A1021,64,37.094133,-122.317738,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,1852,071625_1852
24,ANM0716252202,VER,385,,,47363,BAR,1,A608,64,37.094345,-122.317729,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,1853,071625_1853
25,ANM0716252202,GPR,308,,,,BAR,1,A608,64,37.094619,-122.317728,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,1854,071625_1854
26,ANM0716252202,GPR,300,,,,BAR,1,A608,64,37.094849,-122.317696,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,1855,071625_1855
27,ANM0716252202,GPR,287,,,,BAR,4,S038,64,37.094895,-122.317682,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,"Popeye, Stomach in mouth",1856,071625_1856
28,ANM0716252202,BLU,258,,,,BAR,4,S038,64,37.095031,-122.317731,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,1857,071625_1857
29,ANM0716252202,BLU,234,,,,BAR,3,A593,64,37.095115,-122.317732,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,1858,071625_1858
30,ANM0716252202,GPR,273,,,,BAR,1,A608,64,37.095155,-122.317747,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,1859,071625_1859
31,ANM0716252202,GPR,261,,,,BAR,1,A608,64,37.095277,-122.317802,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach out of mouth,1860,071625_1860
244,ANM0716251902,GPR,313,,,,BAR,3,A593,101,37.091055,-122.328691,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach out of mouth,1954,071625_1954
245,ANM0716251902,LCD,528,,,47419,BAR,2,A958,101,37.091139,-122.328748,F,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,1955,071625_1955
246,ANM0716251902,KGL,314,,,47393,BAR,4,S038,101,37.091226,-122.328777,M,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,1956,071625_1956
247,ANM0716251902,GPR,296,,,,BAR,1,A608,101,37.091338,-122.328795,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach out of mouth,1957,071625_1957
248,ANM0716251902,GPR,330,,,,FLY,7,A945,101,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach out of mouth,,071625_
249,ANM0716251902,BWN,401,,,,BAT,13,A905,101,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach out of mouth,,071625_
250,ANM0716251902,GPR,278,,,,FLY,8,A1021,101,37.091426,-122.328789,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach out of mouth,1958,071625_1958
251,ANM0716251902,VER,450,,,,BAR,2,A958,101,37.091501,-122.328783,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Popeye,1959,071625_1959
252,ANM0716251902,VER,325,,,,BAR,1,A608,101,37.091541,-122.328783,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,1 Popeye,1960,071625_1960
253,ANM0716251902,BWN,374,,,47418,FLY,9,A1022,101,37.09172,-122.328806,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,1961,071625_1961
254,ANM0716251902,GPR,290,,,,BAR,2,A958,101,37.091944,-122.328914,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,1962,071625_1962
255,ANM0716251902,BWN,359,,,47381,FLY,7,A945,101,37.092009,-122.328932,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,1963,071625_1963
256,ANM0716251902,VER,323,,,,BAT,12,A906,101,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Tag misfire,,071625_
257,ANM0716251902,CPR,327,,,47395,BAT,13,A905,88,37.09212,-122.328921,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,1964,071625_1964
258,ANM0716251902,CPR,448,,,47396,BAR,3,A593,88,37.092259,-122.328953,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,1965,071625_1965
259,ANM0716251902,GPR,274,,,,FLY,9,A1022,88,37.092614,-122.328979,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Popeye,1966,071625_1966
260,ANM0716251902,BWN,301,,,,BAR,3,A593,88,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,,071625_
261,ANM0716251902,BLU,338,,,,BAT,11,A500,88,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071625_
262,ANM0716251902,BLU,317,,,,FLY,6,A1010,88,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071625_
263,ANM0716251902,BLU,215,,,,BAT,11,A500,88,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,,071625_
264,ANM0716251902,BLU,338,,,,BAT,12,A906,88,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071625_
265,ANM0716251902,CAL,160,,,,FLY,9,A1022,88,37.092829,-122.328974,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach out of mouth,1967,071625_1967
266,ANM0716251902,CHN,265,,,,BAT,13,A905,88,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,,071625_
267,ANM0716251902,BLU,365,,,,BAT,14,A870,88,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071625_
268,ANM0716251902,BWN,234,,,47413,FLY,7,A945,88,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071625_
269,ANM0716251902,GPR,300,,,,BAR,3,A593,88,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,"1 Popeye, Stomach in mouth",,071625_
270,ANM0716251903,GPR,314,,,47394,BAT,12,A906,98,37.091366,-122.329119,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,1970,071625_1970
271,ANM0716251903,GPR,257,,,,BAR,2,A958,98,,,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Hook damage to nose,,071625_
272,ANM0716251903,VER,461,,,47415,BAR,4,S038,98,37.091563,-122.329018,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Dropped on deck,1971,071625_1971
273,ANM0716251903,GPR,312,,,,BAT,12,A906,98,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach out of mouth,,071625_
274,ANM0716251903,GPR,273,,,,BAR,1,A608,98,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach out of mouth,,071625_
275,ANM0716251903,BWN,376,,,47397,FLY,9,A1022,98,37.091918,-122.328996,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,1972,071625_1972
276,ANM0716251903,BLU,330,,,,BAR,3,A593,98,37.092522,-122.328895,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,1973,071625_1973
277,ANM0716251903,BLU,344,,,,FLY,9,A1022,98,37.092638,-122.328825,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,1974,071625_1974
278,ANM0716251903,BLU,315,,,,FLY,7,A945,98,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071625_
279,ANM0716251903,BLU,259,,,,FLY,7,A945,82,37.092699,-122.328806,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,1975,071625_1975
280,ANM0716251903,BLU,229,,,,FLY,8,A1021,82,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071625_
281,ANM0716251903,GPR,297,,,,BAT,13,A905,82,37.092761,-122.328755,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Anal protrusion,1976,071625_1976
282,ANM0716251903,VER,478,,,47416,BAR,2,A958,82,37.092787,-122.328722,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,,1977,071625_1977
283,ANM0716251903,GPR,288,,,,BAT,11,A500,82,37.09286,-122.328653,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,"Stomach in mouth, Popeye",1978,071625_1978
284,ANM0716251903,BLU,351,,,,FLY,9,A1022,82,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071625_
285,ANM0716251903,BLU,305,,,,BAT,14,A870,82,37.092956,-122.32854,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,Hook damage to stomach,1979,071625_1979
286,ANM0716251903,CPR,256,,,47398,BAR,1,A608,82,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071625_
287,ANM0716251903,BLU,217,,,,BAT,12,A906,82,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,,071625_
288,ANM0716251903,GPR,291,,,,BAR,4,S038,82,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,,071625_
289,ANM0716251301,GPR,246,,,,BAR,1,A608,53,37.109769,-122.347386,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,1982,071625_1982
290,ANM0716251301,BLA,275,,,,FLY,9,A1022,53,37.109971,-122.347415,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,1983,071625_1983
291,ANM0716251301,GPR,294,,,,BAT,13,A870,53,37.110025,-122.347422,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,1984,071625_1984
